Price,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN
Datetime,,,,,
2025-07-23 13:30:00+00:00,228.30999755859375,228.74000549316406,228.0800018310547,228.4600067138672,1242565
2025-07-23 13:31:00+00:00,228.4499969482422,228.4499969482422,228.0399932861328,228.33999633789062,124439
2025-07-23 13:32:00+00:00,228.66380310058594,228.77499389648438,228.39999389648438,228.4250030517578,310786
2025-07-23 13:33:00+00:00,228.50999450683594,228.7899932861328,228.4499969482422,228.67999267578125,326034
2025-07-23 13:34:00+00:00,228.46499633789062,228.60000610351562,228.3699951171875,228.50999450683594,182286
2025-07-23 13:35:00+00:00,228.5220947265625,228.58999633789062,228.2899932861328,228.4600067138672,171854
2025-07-23 13:36:00+00:00,228.41070556640625,228.63499450683594,228.19900512695312,228.49000549316406,178239
2025-07-23 13:37:00+00:00,228.47000122070312,228.47999572753906,228.35549926757812,228.4199981689453,118195
2025-07-23 13:38:00+00:00,228.63499450683594,228.77999877929688,228.4600067138672,228.4600067138672,159040
2025-07-23 13:39:00+00:00,228.5,228.67999267578125,228.47999572753906,228.64999389648438,272735
2025-07-23 13:40:00+00:00,228.38999938964844,228.58999633789062,228.3000030517578,228.47999572753906,221356
2025-07-23 13:41:00+00:00,228.0449981689453,228.3699951171875,228.02999877929688,228.35000610351562,123564
2025-07-23 13:42:00+00:00,227.9644012451172,228.13999938964844,227.8800048828125,228.0399932861328,119161
2025-07-23 13:43:00+00:00,227.91000366210938,227.99000549316406,227.75,227.97000122070312,136487
2025-07-23 13:44:00+00:00,228.01499938964844,228.11000061035156,227.88999938964844,227.89779663085938,137403
2025-07-23 13:45:00+00:00,227.85000610351562,228.02999877929688,227.8000030517578,228.00030517578125,256859
2025-07-23 13:46:00+00:00,227.63999938964844,227.91000366210938,227.57000732421875,227.82440185546875,116152
2025-07-23 13:47:00+00:00,227.9600067138672,228.0,227.58999633789062,227.6549072265625,72083
2025-07-23 13:48:00+00:00,228.41000366210938,228.41000366210938,227.91000366210938,227.9600067138672,126323
2025-07-23 13:49:00+00:00,228.3603973388672,228.4398956298828,228.27130126953125,228.4199981689453,84003
2025-07-23 13:50:00+00:00,228.3000030517578,228.47000122070312,228.2803955078125,228.35000610351562,65298
2025-07-23 13:51:00+00:00,228.55990600585938,228.55990600585938,228.27999877929688,228.32000732421875,82622
2025-07-23 13:52:00+00:00,228.55999755859375,228.5854949951172,228.4199981689453,228.53500366210938,83778
2025-07-23 13:53:00+00:00,228.58999633789062,228.58999633789062,228.5,228.56039428710938,113665
2025-07-23 13:54:00+00:00,228.4927978515625,228.58999633789062,228.4499969482422,228.5749969482422,135784
2025-07-23 13:55:00+00:00,228.5,228.55999755859375,228.4499969482422,228.48849487304688,69241
2025-07-23 13:56:00+00:00,228.33999633789062,228.5,228.22000122070312,228.5,169789
2025-07-23 13:57:00+00:00,228.39999389648438,228.42999267578125,228.25010681152344,228.36000061035156,54210
2025-07-23 13:58:00+00:00,228.322998046875,228.4250030517578,228.31500244140625,228.4149932861328,39383
2025-07-23 13:59:00+00:00,228.25999450683594,228.32000732421875,228.19000244140625,228.32000732421875,37391
2025-07-23 14:00:00+00:00,228.27999877929688,228.35000610351562,228.10870361328125,228.25999450683594,72242
2025-07-23 14:01:00+00:00,228.4199981689453,228.4199981689453,228.406005859375,228.406005859375,48562
2025-07-23 14:02:00+00:00,228.30999755859375,228.52000427246094,228.2812042236328,228.42999267578125,59875
2025-07-23 14:03:00+00:00,228.35000610351562,228.36000061035156,228.27499389648438,228.2899932861328,41396
2025-07-23 14:04:00+00:00,228.22000122070312,228.33999633789062,228.2050018310547,228.33999633789062,28407
