Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Datetime,,,,,
2025-07-23 13:51:00+00:00,630.4110107421875,630.4199829101562,630.0800170898438,630.239990234375,203785
2025-07-23 13:52:00+00:00,630.3300170898438,630.47998046875,630.280029296875,630.4099731445312,150755
2025-07-23 13:53:00+00:00,630.2451782226562,630.3300170898438,630.1900024414062,630.3200073242188,98615
2025-07-23 13:54:00+00:00,630.260009765625,630.3800048828125,630.2349853515625,630.239990234375,105368
2025-07-23 13:55:00+00:00,630.2650146484375,630.3250122070312,630.1799926757812,630.260009765625,156887
2025-07-23 13:56:00+00:00,629.9500122070312,630.3200073242188,629.8200073242188,630.25,353251
2025-07-23 13:57:00+00:00,630.030029296875,630.0900268554688,629.8599243164062,629.9600219726562,168967
2025-07-23 13:58:00+00:00,630.0549926757812,630.0549926757812,630.0549926757812,630.0549926757812,104290
2025-07-23 13:59:00+00:00,629.9992065429688,630.0449829101562,629.8800048828125,630.0399780273438,105495
2025-07-23 14:00:00+00:00,629.7550048828125,630.02001953125,629.72998046875,629.9949951171875,225341
2025-07-23 14:01:00+00:00,630.0499877929688,630.1099853515625,629.72998046875,629.760009765625,171020
2025-07-23 14:02:00+00:00,630.05517578125,630.1500244140625,629.97998046875,630.0499877929688,184982
2025-07-23 14:03:00+00:00,630.0999755859375,630.1500244140625,629.97998046875,630.0700073242188,143123
2025-07-23 14:04:00+00:00,630.02001953125,630.125,629.989990234375,630.1099853515625,128971
2025-07-23 14:05:00+00:00,630.1799926757812,630.2089233398438,629.97998046875,630.02001953125,168358
2025-07-23 14:06:00+00:00,630.2100219726562,630.3499755859375,630.1400146484375,630.1793212890625,165209
2025-07-23 14:07:00+00:00,630.0999755859375,630.22998046875,630.0399780273438,630.2100219726562,188537
2025-07-23 14:08:00+00:00,630.3499755859375,630.3599853515625,630.010009765625,630.114990234375,151597
2025-07-23 14:09:00+00:00,630.3900146484375,630.5050048828125,630.3400268554688,630.364990234375,175173
2025-07-23 14:10:00+00:00,630.4099731445312,630.4199829101562,630.22998046875,630.3798828125,114490
2025-07-23 14:11:00+00:00,630.39501953125,630.4400024414062,630.3502197265625,630.4099731445312,101589
2025-07-23 14:13:00+00:00,629.989990234375,630.1099853515625,629.989990234375,630.0499877929688,303795
2025-07-23 14:14:00+00:00,629.94482421875,630.0700073242188,629.93798828125,629.97998046875,114968
2025-07-23 14:15:00+00:00,630.25,630.25,629.9299926757812,629.9600219726562,134112
2025-07-23 14:16:00+00:00,630.3699951171875,630.4052124023438,630.2000122070312,630.260009765625,104927
2025-07-23 14:17:00+00:00,630.3300170898438,630.4299926757812,630.3212890625,630.375,113201
2025-07-23 14:18:00+00:00,630.3200073242188,630.3499755859375,630.2501831054688,630.3300170898438,71818
2025-07-23 14:19:00+00:00,630.22998046875,630.375,630.1900024414062,630.3200073242188,73721
2025-07-23 14:20:00+00:00,630.3599853515625,630.3699951171875,630.1300048828125,630.22998046875,102844
2025-07-23 14:21:00+00:00,630.434814453125,630.4450073242188,630.3049926757812,630.3599853515625,86402
2025-07-23 14:22:00+00:00,630.3800048828125,630.469970703125,630.3599853515625,630.4299926757812,88989
2025-07-23 14:23:00+00:00,630.39501953125,630.4299926757812,630.2999877929688,630.375,123171
2025-07-23 14:24:00+00:00,630.4650268554688,630.469970703125,630.3400268554688,630.3900146484375,84190
2025-07-23 14:25:00+00:00,630.6300048828125,630.6400146484375,630.4400024414062,630.4600219726562,127104
2025-07-23 14:26:00+00:00,630.5798950195312,630.6300048828125,630.4600219726562,630.6300048828125,108563
2025-07-23 14:27:00+00:00,630.5800170898438,630.614990234375,630.5399780273438,630.5800170898438,96144
2025-07-23 14:28:00+00:00,630.6300048828125,630.64501953125,630.510009765625,630.5800170898438,163041
2025-07-23 14:29:00+00:00,630.73876953125,630.739990234375,630.5850219726562,630.73876953125,111056
2025-07-23 14:30:00+00:00,630.6400146484375,630.780029296875,630.6199951171875,630.7352294921875,97509
2025-07-23 14:31:00+00:00,630.5,630.6300048828125,630.260009765625,630.6300048828125,193225
2025-07-23 14:32:00+00:00,630.5250244140625,630.5700073242188,630.47998046875,630.5,107025
2025-07-23 14:33:00+00:00,630.4299926757812,630.5800170898438,630.4199829101562,630.52001953125,99295
2025-07-23 14:34:00+00:00,630.1300048828125,630.4199829101562,630.125,630.4199829101562,124260
2025-07-23 14:35:00+00:00,630.3200073242188,630.3800048828125,630.1099853515625,630.1199951171875,87772
2025-07-23 14:36:00+00:00,630.27001953125,630.335205078125,630.2249755859375,630.3200073242188,92930
2025-07-23 14:37:00+00:00,630.155029296875,630.3350219726562,630.0900268554688,630.27001953125,81273
2025-07-23 14:38:00+00:00,630.3049926757812,630.385009765625,630.094970703125,630.1500244140625,97358
2025-07-23 14:39:00+00:00,630.3200073242188,630.3900146484375,630.280029296875,630.3200073242188,75416
2025-07-23 14:40:00+00:00,630.2899780273438,630.4199829101562,630.22998046875,630.3200073242188,98938
2025-07-23 14:41:00+00:00,630.4248046875,630.4299926757812,630.260009765625,630.2899780273438,72505
2025-07-23 14:42:00+00:00,630.510009765625,630.530029296875,630.4199829101562,630.4287109375,95263
2025-07-23 14:43:00+00:00,630.375,630.5150146484375,630.27001953125,630.5,82220
2025-07-23 14:44:00+00:00,630.3482055664062,630.4000244140625,630.3049926757812,630.3699951171875,58957
2025-07-23 14:45:00+00:00,630.3099975585938,630.4000244140625,630.2550048828125,630.3400268554688,86029
2025-07-23 14:46:00+00:00,630.47998046875,630.489990234375,630.3099975585938,630.3200073242188,55337
2025-07-23 14:47:00+00:00,630.4996948242188,630.4996948242188,630.3699951171875,630.469970703125,70948
2025-07-23 14:49:00+00:00,630.3599853515625,630.4000244140625,630.3499755859375,630.3900146484375,172642
2025-07-23 14:50:00+00:00,630.3800048828125,630.4299926757812,630.27001953125,630.3699951171875,81632
2025-07-23 14:51:00+00:00,630.4852294921875,630.5150146484375,630.364990234375,630.3800048828125,68456
2025-07-23 14:52:00+00:00,630.47998046875,630.5549926757812,630.4500122070312,630.489990234375,76201
2025-07-23 14:53:00+00:00,630.6082763671875,630.6199951171875,630.4663696289062,630.4663696289062,90186
2025-07-23 14:54:00+00:00,630.6300048828125,630.6799926757812,630.6099853515625,630.628173828125,42934
2025-07-23 14:55:00+00:00,630.6199951171875,630.6400146484375,630.5599975585938,630.6400146484375,214105
2025-07-23 14:56:00+00:00,630.6751098632812,630.7100219726562,630.6400146484375,630.6400146484375,68885
2025-07-23 14:57:00+00:00,630.7449951171875,630.77001953125,630.6701049804688,630.6799926757812,198913
2025-07-23 14:58:00+00:00,630.7150268554688,630.7680053710938,630.7050170898438,630.7680053710938,61561
2025-07-23 14:59:00+00:00,630.7150268554688,630.739990234375,630.7150268554688,630.739990234375,3225
2025-07-23 15:00:00+00:00,630.8699951171875,630.8699951171875,630.780029296875,630.7899780273438,229403
2025-07-23 15:01:00+00:00,630.8300170898438,630.9249877929688,630.8300170898438,630.8699951171875,107119
2025-07-23 15:02:00+00:00,630.8300170898438,630.9099731445312,630.7999877929688,630.8300170898438,98014
2025-07-23 15:03:00+00:00,630.5750122070312,630.8400268554688,630.5750122070312,630.8250122070312,152632
2025-07-23 15:04:00+00:00,630.6599731445312,630.6900024414062,630.4600219726562,630.5783081054688,141610
2025-07-23 15:05:00+00:00,630.5999755859375,630.7000122070312,630.5549926757812,630.6599731445312,86358
2025-07-23 15:06:00+00:00,630.7199096679688,630.7199096679688,630.5,630.59521484375,72192
2025-07-23 15:07:00+00:00,630.7821044921875,630.7899780273438,630.6199951171875,630.719970703125,170255
2025-07-23 15:08:00+00:00,630.780029296875,630.8200073242188,630.72998046875,630.780029296875,87038
2025-07-23 15:09:00+00:00,630.6900024414062,630.7877807617188,630.6900024414062,630.7877807617188,79656
2025-07-23 15:10:00+00:00,630.6900024414062,630.7249755859375,630.6300048828125,630.6799926757812,122651
2025-07-23 15:11:00+00:00,630.7050170898438,630.75,630.6699829101562,630.6900024414062,60555
2025-07-23 15:12:00+00:00,630.5800170898438,630.72998046875,630.5599975585938,630.7050170898438,85794
2025-07-23 15:13:00+00:00,630.5050048828125,630.6099853515625,630.5025024414062,630.5900268554688,98618
2025-07-23 15:14:00+00:00,630.4349975585938,630.5499877929688,630.4146728515625,630.5,99312
2025-07-23 15:15:00+00:00,630.5399780273438,630.5700073242188,630.385009765625,630.4299926757812,103138
2025-07-23 15:16:00+00:00,630.52001953125,630.5800170898438,630.489990234375,630.530029296875,79221
2025-07-23 15:17:00+00:00,630.3499755859375,630.5549926757812,630.3300170898438,630.530029296875,85067
2025-07-23 15:18:00+00:00,630.3800048828125,630.4450073242188,630.3250122070312,630.344970703125,92395
2025-07-23 15:19:00+00:00,630.4882202148438,630.5050048828125,630.3599853515625,630.375,53204
2025-07-23 15:20:00+00:00,630.6300048828125,630.6500244140625,630.4299926757812,630.47998046875,62735
2025-07-23 15:21:00+00:00,630.6599731445312,630.7000122070312,630.6099853515625,630.6389770507812,129756
2025-07-23 15:22:00+00:00,630.6500244140625,630.6900024414062,630.6199951171875,630.6649780273438,91535
2025-07-23 15:23:00+00:00,630.7849731445312,630.7949829101562,630.6400146484375,630.6452026367188,138084
2025-07-23 15:24:00+00:00,630.75,630.7949829101562,630.7000122070312,630.7899780273438,58567
2025-07-23 15:25:00+00:00,630.72998046875,630.77001953125,630.6799926757812,630.7420043945312,76820
2025-07-23 15:26:00+00:00,630.6799926757812,630.760009765625,630.6680297851562,630.72998046875,64423
2025-07-23 15:27:00+00:00,630.760009765625,630.8099975585938,630.6799926757812,630.6799926757812,59684
2025-07-23 15:28:00+00:00,630.7849731445312,630.8099975585938,630.75,630.760009765625,587769
2025-07-23 15:29:00+00:00,630.8250122070312,630.8250122070312,630.760009765625,630.780029296875,64869
2025-07-23 15:30:00+00:00,630.905029296875,630.9349975585938,630.8099975585938,630.8200073242188,117649
2025-07-23 15:31:00+00:00,630.7999877929688,630.9600219726562,630.7999877929688,630.905029296875,105209
2025-07-23 15:32:00+00:00,630.8300170898438,630.8699951171875,630.7899780273438,630.8200073242188,56991
2025-07-23 15:33:00+00:00,630.8499755859375,630.8699951171875,630.760009765625,630.8300170898438,70278
2025-07-23 15:34:00+00:00,630.760009765625,630.8800048828125,630.7000122070312,630.8499755859375,85685
2025-07-23 15:35:00+00:00,630.780029296875,630.8250122070312,630.719970703125,630.77001953125,93035
2025-07-23 15:36:00+00:00,630.8200073242188,630.8800048828125,630.7750244140625,630.780029296875,75328
2025-07-23 15:37:00+00:00,630.6307983398438,630.8150024414062,630.6199951171875,630.8099975585938,113193
2025-07-23 15:38:00+00:00,630.635009765625,630.6538696289062,630.5800170898438,630.6400146484375,85267
2025-07-23 15:39:00+00:00,630.6387939453125,630.6500244140625,630.469970703125,630.6400146484375,97380
2025-07-23 15:40:00+00:00,630.6500244140625,630.7000122070312,630.60009765625,630.6400146484375,85782
2025-07-23 15:41:00+00:00,630.6099853515625,630.659912109375,630.5650024414062,630.6577758789062,35989
2025-07-23 15:42:00+00:00,630.5700073242188,630.5999755859375,630.4710083007812,630.5999755859375,77271
2025-07-23 15:43:00+00:00,630.510009765625,630.5999755859375,630.510009765625,630.5700073242188,58794
2025-07-23 15:44:00+00:00,630.6500244140625,630.6586303710938,630.489990234375,630.5050048828125,42615
2025-07-23 15:45:00+00:00,630.7780151367188,630.7780151367188,630.6099853515625,630.6599731445312,105182
2025-07-23 15:46:00+00:00,630.6799926757812,630.77001953125,630.6500244140625,630.77001953125,60717
2025-07-23 15:47:00+00:00,630.8699951171875,630.8699951171875,630.6749877929688,630.6799926757812,75289
2025-07-23 15:48:00+00:00,630.9218139648438,630.989990234375,630.8599853515625,630.8699951171875,67072
2025-07-23 15:49:00+00:00,630.9000244140625,630.9349975585938,630.8800048828125,630.9299926757812,81879
2025-07-23 15:51:00+00:00,630.9550170898438,631.02001953125,630.9099731445312,630.9099731445312,242191
2025-07-23 15:52:00+00:00,631.0750122070312,631.0800170898438,630.9400024414062,630.9600219726562,80817
2025-07-23 15:53:00+00:00,631.030029296875,631.1199951171875,631.02001953125,631.0750122070312,92860
2025-07-23 15:54:00+00:00,631.760009765625,632.469970703125,631.02001953125,631.02197265625,1264539
2025-07-23 15:55:00+00:00,632.0700073242188,632.0800170898438,631.5050048828125,631.7999877929688,577719
2025-07-23 15:56:00+00:00,632.4609985351562,632.7899780273438,632.0800170898438,632.0900268554688,759576
2025-07-23 15:57:00+00:00,632.239990234375,632.6500244140625,632.1599731445312,632.47998046875,359050
2025-07-23 15:58:00+00:00,632.12060546875,632.280029296875,631.8800048828125,632.260009765625,262565
2025-07-23 15:59:00+00:00,632.0650024414062,632.27001953125,632.0,632.1500244140625,201561
2025-07-23 16:00:00+00:00,632.010009765625,632.22998046875,631.780029296875,632.0599975585938,295218
2025-07-23 16:01:00+00:00,632.0700073242188,632.0800170898438,631.8900146484375,631.9949951171875,123466
2025-07-23 16:02:00+00:00,632.1898803710938,632.3200073242188,632.0750122070312,632.0800170898438,234002
2025-07-23 16:03:00+00:00,632.4099731445312,632.4600219726562,632.1500244140625,632.1799926757812,183813
2025-07-23 16:04:00+00:00,632.52001953125,632.5499877929688,632.3300170898438,632.4199829101562,134766
2025-07-23 16:05:00+00:00,632.3800048828125,632.5800170898438,632.3699951171875,632.530029296875,143099
2025-07-23 16:06:00+00:00,632.469970703125,632.52001953125,632.260009765625,632.3800048828125,200016
2025-07-23 16:07:00+00:00,632.5,632.6099853515625,632.4608154296875,632.469970703125,132178
2025-07-23 16:08:00+00:00,632.4884033203125,632.5399780273438,632.3906860351562,632.489990234375,110896
2025-07-23 16:09:00+00:00,632.3499755859375,632.47998046875,632.2100219726562,632.4799194335938,150652
2025-07-23 16:10:00+00:00,631.9299926757812,632.4099731445312,631.9199829101562,632.3599853515625,309071
2025-07-23 16:11:00+00:00,631.885009765625,632.02001953125,631.760009765625,631.9299926757812,139506
2025-07-23 16:12:00+00:00,632.0,632.0800170898438,631.8900146484375,631.9199829101562,97426
2025-07-23 16:13:00+00:00,632.02001953125,632.0700073242188,631.8900146484375,632.010009765625,76669
2025-07-23 16:14:00+00:00,631.9199829101562,632.0900268554688,631.8900756835938,632.0399780273438,73682
2025-07-23 16:15:00+00:00,632.0999755859375,632.1099853515625,631.9249877929688,631.9299926757812,67862
2025-07-23 16:16:00+00:00,632.0399780273438,632.1599731445312,631.97998046875,632.0999755859375,145085
2025-07-23 16:17:00+00:00,631.8400268554688,632.0599975585938,631.8200073242188,632.0364990234375,158379
2025-07-23 16:18:00+00:00,631.969970703125,631.9989013671875,631.6400146484375,631.8499755859375,163544
2025-07-23 16:19:00+00:00,632.0599975585938,632.0999755859375,631.905029296875,631.9650268554688,0
2025-07-23 16:20:00+00:00,632.010009765625,632.1300048828125,631.989990234375,632.0590209960938,68662
2025-07-23 16:21:00+00:00,631.77001953125,632.010009765625,631.77001953125,632.0087890625,120703
2025-07-23 16:22:00+00:00,631.489990234375,631.8300170898438,631.389892578125,631.760009765625,211526
2025-07-23 16:23:00+00:00,631.549072265625,631.5499877929688,631.380126953125,631.4598999023438,104456
2025-07-23 16:24:00+00:00,631.6649780273438,631.7799072265625,631.510009765625,631.5150146484375,117641
2025-07-23 16:25:00+00:00,631.52001953125,631.7000122070312,631.47998046875,631.6699829101562,65795
2025-07-23 16:26:00+00:00,631.6950073242188,631.8092041015625,631.52001953125,631.52001953125,73426
2025-07-23 16:27:00+00:00,631.7655029296875,631.8200073242188,631.6900024414062,631.7000122070312,58879
2025-07-23 16:28:00+00:00,631.594970703125,631.75,631.594970703125,631.75,61991
2025-07-23 16:29:00+00:00,631.6900024414062,631.6900024414062,631.510009765625,631.5850219726562,98008
2025-07-23 16:30:00+00:00,631.5499267578125,631.6799926757812,631.469970703125,631.6799926757812,112469
2025-07-23 16:31:00+00:00,631.5549926757812,631.5999755859375,631.489990234375,631.52001953125,92807
2025-07-23 16:32:00+00:00,631.510009765625,631.5850219726562,631.47998046875,631.5499877929688,107120
2025-07-23 16:33:00+00:00,631.5250244140625,631.5599975585938,631.4299926757812,631.5250244140625,86103
2025-07-23 16:34:00+00:00,631.4949951171875,631.4949951171875,631.4949951171875,631.4949951171875,0
