Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2025-07-23 13:30:00+00:00,503.260009765625,506.7500915527344,503.1348876953125,506.5,610565
2025-07-23 13:31:00+00:00,502.67999267578125,503.593994140625,502.5,503.1600036621094,94798
2025-07-23 13:32:00+00:00,503.0495910644531,503.29998779296875,502.25,502.67999267578125,90249
2025-07-23 13:33:00+00:00,503.32000732421875,503.9700012207031,503.0461120605469,503.0461120605469,64563
2025-07-23 13:34:00+00:00,503.70001220703125,503.70001220703125,503.1400146484375,503.3900146484375,61184
2025-07-23 13:35:00+00:00,503.9902038574219,504.44989013671875,503.69000244140625,503.69000244140625,69808
2025-07-23 13:36:00+00:00,504.44000244140625,504.45001220703125,503.92999267578125,504.05999755859375,59813
2025-07-23 13:37:00+00:00,504.1000061035156,504.6099853515625,504.0820007324219,504.4049987792969,53700
2025-07-23 13:38:00+00:00,503.9100036621094,504.1600036621094,503.8800048828125,504.1000061035156,50126
2025-07-23 13:39:00+00:00,503.6650085449219,504.07000732421875,503.6300048828125,503.8999938964844,63081
2025-07-23 13:40:00+00:00,503.57000732421875,503.9961853027344,503.3699951171875,503.7200012207031,81217
2025-07-23 13:41:00+00:00,503.70001220703125,503.7550048828125,503.4700012207031,503.57000732421875,60501
2025-07-23 13:42:00+00:00,503.8500061035156,503.9150085449219,503.6000061035156,503.67999267578125,48343
2025-07-23 13:43:00+00:00,503.55499267578125,503.8550109863281,503.4700012207031,503.8450012207031,37822
2025-07-23 13:44:00+00:00,503.17999267578125,503.55999755859375,503.1600036621094,503.5,33092
2025-07-23 13:45:00+00:00,502.3299865722656,502.5299987792969,502.2860107421875,502.5299987792969,79243
2025-07-23 13:46:00+00:00,502.29998779296875,502.5299987792969,502.2349853515625,502.25,61450
2025-07-23 13:47:00+00:00,502.44500732421875,502.5,502.239990234375,502.2900085449219,66729
2025-07-23 13:48:00+00:00,502.6199951171875,502.6400146484375,502.3299865722656,502.45001220703125,65370
2025-07-23 13:49:00+00:00,502.6650085449219,502.7049865722656,502.5350036621094,502.6099853515625,61896
2025-07-23 13:50:00+00:00,502.4200134277344,502.8399963378906,502.3699951171875,502.69000244140625,52798
2025-07-23 13:51:00+00:00,502.70001220703125,502.7200012207031,502.3500061035156,502.4200134277344,43170
2025-07-23 13:52:00+00:00,502.9100036621094,502.95001220703125,502.6700134277344,502.7200012207031,64593
2025-07-23 13:53:00+00:00,502.95001220703125,503.04998779296875,502.8500061035156,502.8500061035156,32405
2025-07-23 13:54:00+00:00,502.8995056152344,503.29998779296875,502.8900146484375,502.9750061035156,47136
2025-07-23 13:55:00+00:00,502.94000244140625,503.1799011230469,502.69000244140625,502.8500061035156,26831
2025-07-23 13:56:00+00:00,502.6099853515625,503.02178955078125,502.25,503.02178955078125,52374
2025-07-23 13:57:00+00:00,503.0564880371094,503.17999267578125,502.5400085449219,502.5950012207031,23580
2025-07-23 13:58:00+00:00,503.3299865722656,503.3699951171875,503.1099853515625,503.1099853515625,30705
2025-07-23 13:59:00+00:00,503.1600036621094,503.3699951171875,503.010009765625,503.32000732421875,26967
2025-07-23 14:00:00+00:00,502.5,503.0899963378906,502.5,503.0899963378906,51256
2025-07-23 14:01:00+00:00,502.26300048828125,502.3999938964844,502.26300048828125,502.3699951171875,62799
2025-07-23 14:02:00+00:00,502.0400085449219,502.6300048828125,501.8999938964844,502.32000732421875,158055
2025-07-23 14:03:00+00:00,502.05499267578125,502.05499267578125,501.7159118652344,502.0199890136719,61568
2025-07-23 14:04:00+00:00,501.7037048339844,502.0567932128906,501.7037048339844,502.05499267578125,70971
2025-07-23 14:05:00+00:00,501.52960205078125,501.7300109863281,501.4599914550781,501.7099914550781,79775
2025-07-23 14:06:00+00:00,501.7200012207031,501.7300109863281,501.3999938964844,501.54998779296875,86801
2025-07-23 14:07:00+00:00,501.5801086425781,501.7900085449219,501.5801086425781,501.70001220703125,73506
2025-07-23 14:08:00+00:00,501.6549987792969,501.70001220703125,501.32000732421875,501.5799865722656,61064
2025-07-23 14:09:00+00:00,501.625,501.8999938964844,501.5799865722656,501.6700134277344,47234
2025-07-23 14:10:00+00:00,501.3900146484375,501.6499938964844,501.29010009765625,501.625,85727
2025-07-23 14:11:00+00:00,501.2850036621094,501.4100036621094,501.2300109863281,501.3999938964844,44387
2025-07-23 14:12:00+00:00,501.1000061035156,501.302490234375,501.04998779296875,501.239990234375,79412
2025-07-23 14:13:00+00:00,500.864990234375,501.125,500.7455139160156,501.125,112841
2025-07-23 14:14:00+00:00,500.8999938964844,501.08990478515625,500.70001220703125,500.8514099121094,73675
2025-07-23 14:15:00+00:00,501.70001220703125,501.70001220703125,500.80999755859375,500.8399963378906,70835
2025-07-23 14:16:00+00:00,501.9100036621094,502.1275939941406,501.7200012207031,501.7799987792969,61125
2025-07-23 14:17:00+00:00,502.1199951171875,502.20001220703125,501.82000732421875,501.8800048828125,31090
2025-07-23 14:18:00+00:00,501.9700012207031,502.1300048828125,501.8900146484375,502.1300048828125,74029
2025-07-23 14:19:00+00:00,502.25,502.25,501.9071960449219,501.9700012207031,31047
2025-07-23 14:20:00+00:00,502.6199951171875,502.6199951171875,502.2099914550781,502.2099914550781,72363
2025-07-23 14:21:00+00:00,502.55999755859375,502.760009765625,502.53009033203125,502.6199951171875,39020
2025-07-23 14:22:00+00:00,502.7799987792969,502.80999755859375,502.5199890136719,502.5249938964844,44153
2025-07-23 14:23:00+00:00,502.67999267578125,502.8450012207031,502.67999267578125,502.760009765625,25907
2025-07-23 14:24:00+00:00,502.69000244140625,503.010009765625,502.6401062011719,502.69000244140625,35570
2025-07-23 14:25:00+00:00,502.79998779296875,502.989990234375,502.7300109863281,502.760009765625,23764
2025-07-23 14:26:00+00:00,502.6449890136719,502.79998779296875,502.55999755859375,502.79998779296875,29375
2025-07-23 14:27:00+00:00,502.635009765625,502.79998779296875,502.6000061035156,502.6099853515625,26319
2025-07-23 14:28:00+00:00,502.75,502.75,502.54998779296875,502.635009765625,54560
2025-07-23 14:29:00+00:00,502.6300048828125,502.80999755859375,502.5,502.739990234375,29693
2025-07-23 14:30:00+00:00,502.4649963378906,502.7137145996094,502.4100036621094,502.6300048828125,42766
2025-07-23 14:31:00+00:00,502.30999755859375,502.4649963378906,502.17010498046875,502.4649963378906,27814
2025-07-23 14:32:00+00:00,502.2500915527344,502.3349914550781,502.1300048828125,502.2699890136719,30597
2025-07-23 14:33:00+00:00,502.3800048828125,502.4599914550781,502.2200012207031,502.25,31707
2025-07-23 14:34:00+00:00,502.2200012207031,502.44500732421875,502.20001220703125,502.31689453125,23771
2025-07-23 14:35:00+00:00,502.20001220703125,502.375,502.1600036621094,502.2049865722656,25306
2025-07-23 14:36:00+00:00,502.17999267578125,502.2699890136719,502.1300048828125,502.2200012207031,18665
2025-07-23 14:37:00+00:00,502.19000244140625,502.4100036621094,502.1300964355469,502.20001220703125,23512
2025-07-23 14:38:00+00:00,501.9800109863281,502.1600036621094,501.9200134277344,502.1400146484375,60023
2025-07-23 14:39:00+00:00,502.0299987792969,502.1299133300781,501.9800109863281,502.010009765625,17820
2025-07-23 14:40:00+00:00,501.7309875488281,502.07000732421875,501.6600036621094,502.0400085449219,32557
2025-07-23 14:41:00+00:00,501.9100036621094,501.9986877441406,501.7049865722656,501.7049865722656,22474
2025-07-23 14:42:00+00:00,502.1400146484375,502.1899108886719,501.94000244140625,501.989990234375,32100
2025-07-23 14:43:00+00:00,502.0450134277344,502.2898864746094,502.0150146484375,502.1499938964844,71180
2025-07-23 14:44:00+00:00,502.125,502.3500061035156,502.0450134277344,502.0450134277344,34123
